2,1.0803,1.0803
3,1.0816,1.0803
4,1.0824,1.0803
5,1.0828,1.0803
6,1.0828,1.0803
7,1.0831,1.0803
8,1.0831,1.0803
9,1.083,1.0803
10,1.0831,1.0803
11,1.083,1.0803
12,1.083,1.0803
13,1.0832,1.0803
14,1.0831,1.0803
15,1.0831,1.0803
16,1.0832,1.0803
17,1.083,1.0803
18,1.0831,1.0803
19,1.0831,1.0803
20,1.083,1.0803
21,1.0829,1.0803
22,1.083,1.0803
23,1.0828,1.0803
24,1.0827,1.0803
25,1.0826,1.0803
26,1.0825,1.0803
27,1.0825,1.0803
28,1.0824,1.0803
29,1.0823,1.0803
30,1.0823,1.0803
31,1.0821,1.0803
32,1.0819,1.0803
33,1.0819,1.0803
34,1.0817,1.0803
35,1.0816,1.0803
36,1.0817,1.0803
37,1.0815,1.0803
38,1.0815,1.0803
39,1.0816,1.0803
40,1.0814,1.0803
41,1.0812,1.0803
42,1.0812,1.0803
43,1.0809,1.0803
44,1.0808,1.0803
45,1.0806,1.0803
46,1.0806,1.0803
47,1.0804,1.0803
48,1.0802,1.0803
49,1.0801,1.0803
50,1.08,1.0803
51,1.0799,1.0803
52,1.0797,1.0803
53,1.0797,1.0803
54,1.0794,1.0803
55,1.0792,1.0803
56,1.0791,1.0803
57,1.0789,1.0803
58,1.0786,1.0803
59,1.0787,1.0803
60,1.0785,1.0803
61,1.0784,1.0803
62,1.0783,1.0803
63,1.0781,1.0803
64,1.0779,1.0803
65,1.0778,1.0803
66,1.0776,1.0803
67,1.0775,1.0803
68,1.0773,1.0803
69,1.0771,1.0803
70,1.077,1.0803
71,1.0768,1.0803
72,1.0766,1.0803
73,1.0765,1.0803
74,1.0763,1.0803
75,1.0761,1.0803
76,1.0761,1.0803
77,1.0758,1.0803
78,1.0755,1.0803
79,1.0754,1.0803
80,1.0752,1.0803
81,1.075,1.0803
82,1.0749,1.0803
83,1.0746,1.0803
84,1.0744,1.0803
85,1.0743,1.0803
86,1.0743,1.0803
87,1.0742,1.0803
88,1.074,1.0803
89,1.0737,1.0803
90,1.0736,1.0803
91,1.0733,1.0803
92,1.0731,1.0803
93,1.073,1.0803
94,1.0727,1.0803
95,1.0725,1.0803
96,1.0723,1.0803
97,1.0721,1.0803
98,1.072,1.0803
99,1.0718,1.0803
100,1.0716,1.0803
101,1.0713,1.0803
