2,1.073,1.073
3,1.074,1.073
4,1.0743,1.073
5,1.0748,1.073
6,1.0752,1.073
7,1.0755,1.073
8,1.0758,1.073
9,1.0759,1.073
10,1.0761,1.073
11,1.0763,1.073
12,1.0763,1.073
13,1.0763,1.073
14,1.0764,1.073
15,1.0764,1.073
16,1.0765,1.073
17,1.0763,1.073
18,1.0764,1.073
19,1.0764,1.073
20,1.0764,1.073
21,1.0766,1.073
22,1.0765,1.073
23,1.0765,1.073
24,1.0764,1.073
25,1.0764,1.073
26,1.0765,1.073
27,1.0763,1.073
28,1.0764,1.073
29,1.0764,1.073
30,1.0764,1.073
31,1.0764,1.073
32,1.0764,1.073
33,1.0764,1.073
34,1.0764,1.073
35,1.0765,1.073
36,1.0764,1.073
37,1.0764,1.073
38,1.0763,1.073
39,1.0764,1.073
40,1.0763,1.073
41,1.0764,1.073
42,1.0763,1.073
43,1.0762,1.073
44,1.0763,1.073
45,1.0762,1.073
46,1.0762,1.073
47,1.0761,1.073
48,1.076,1.073
49,1.0761,1.073
50,1.0761,1.073
51,1.076,1.073
52,1.0763,1.073
53,1.0764,1.073
54,1.0765,1.073
55,1.0765,1.073
56,1.0763,1.073
57,1.076,1.073
58,1.0759,1.073
59,1.0758,1.073
60,1.0759,1.073
61,1.0759,1.073
62,1.0758,1.073
63,1.0758,1.073
64,1.0758,1.073
65,1.0757,1.073
66,1.0757,1.073
67,1.0756,1.073
68,1.0756,1.073
69,1.0757,1.073
70,1.0757,1.073
71,1.0758,1.073
72,1.0757,1.073
73,1.0757,1.073
74,1.0755,1.073
75,1.0754,1.073
76,1.0754,1.073
77,1.0755,1.073
78,1.0754,1.073
79,1.0754,1.073
80,1.0754,1.073
81,1.0753,1.073
82,1.0753,1.073
83,1.0754,1.073
84,1.0753,1.073
85,1.0751,1.073
86,1.0752,1.073
87,1.0751,1.073
88,1.0751,1.073
89,1.0751,1.073
90,1.075,1.073
91,1.075,1.073
92,1.075,1.073
93,1.075,1.073
94,1.0749,1.073
95,1.075,1.073
96,1.075,1.073
97,1.075,1.073
98,1.075,1.073
99,1.0749,1.073
100,1.075,1.073
101,1.0749,1.073
102,1.0748,1.073
103,1.0748,1.073
104,1.0748,1.073
105,1.0749,1.073
106,1.0747,1.073
107,1.0746,1.073
108,1.0747,1.073
109,1.0746,1.073
110,1.0744,1.073
111,1.0745,1.073
112,1.0746,1.073
113,1.0745,1.073
114,1.0744,1.073
115,1.0744,1.073
116,1.0743,1.073
117,1.0742,1.073
118,1.0742,1.073
119,1.0741,1.073
120,1.0742,1.073
121,1.0741,1.073
122,1.0741,1.073
123,1.0742,1.073
124,1.0741,1.073
125,1.074,1.073
126,1.0741,1.073
127,1.074,1.073
128,1.074,1.073
129,1.0739,1.073
130,1.0738,1.073
131,1.0738,1.073
132,1.0738,1.073
133,1.0738,1.073
134,1.0737,1.073
135,1.0736,1.073
136,1.0736,1.073
137,1.0734,1.073
138,1.0734,1.073
139,1.0734,1.073
140,1.0734,1.073
141,1.0733,1.073
142,1.0734,1.073
143,1.0733,1.073
144,1.0733,1.073
145,1.0732,1.073
146,1.0732,1.073
147,1.073,1.073
148,1.0732,1.073
149,1.0732,1.073
150,1.0729,1.073
151,1.0729,1.073
152,1.073,1.073
153,1.0729,1.073
154,1.0729,1.073
155,1.0729,1.073
156,1.0727,1.073
157,1.0728,1.073
158,1.0727,1.073
159,1.0726,1.073
160,1.0725,1.073
161,1.0724,1.073
162,1.0723,1.073
163,1.0724,1.073
164,1.0722,1.073
165,1.0723,1.073
166,1.0723,1.073
167,1.0723,1.073
168,1.0725,1.073
169,1.0724,1.073
170,1.0723,1.073
171,1.0722,1.073
172,1.072,1.073
173,1.072,1.073
174,1.0718,1.073
175,1.0721,1.073
176,1.0721,1.073
177,1.0722,1.073
178,1.0721,1.073
179,1.072,1.073
180,1.0715,1.073
181,1.0718,1.073
182,1.0716,1.073
183,1.0715,1.073
184,1.0714,1.073
185,1.0713,1.073
186,1.0713,1.073
187,1.0713,1.073
188,1.0712,1.073
189,1.0709,1.073
190,1.071,1.073
191,1.071,1.073
192,1.071,1.073
193,1.0709,1.073
194,1.0709,1.073
195,1.071,1.073
196,1.0711,1.073
197,1.071,1.073
198,1.0709,1.073
199,1.0708,1.073
200,1.0705,1.073
201,1.0703,1.073
202,1.0705,1.073
203,1.0705,1.073
204,1.0707,1.073
205,1.0708,1.073
206,1.0708,1.073
207,1.0704,1.073
208,1.0706,1.073
209,1.0701,1.073
210,1.0703,1.073
211,1.07,1.073
212,1.0699,1.073
213,1.0698,1.073
214,1.0697,1.073
215,1.0697,1.073
216,1.0695,1.073
217,1.0695,1.073
218,1.0693,1.073
219,1.0693,1.073
220,1.0692,1.073
221,1.0693,1.073
222,1.0692,1.073
223,1.0693,1.073
224,1.0689,1.073
225,1.0693,1.073
226,1.0691,1.073
227,1.0688,1.073
228,1.0688,1.073
229,1.0686,1.073
230,1.0686,1.073
231,1.0684,1.073
232,1.0685,1.073
233,1.065,1.073
234,1.0687,1.073
235,1.0684,1.073
236,1.0685,1.073
237,1.0684,1.073
238,1.0683,1.073
239,1.0681,1.073
240,1.0679,1.073
241,1.0679,1.073
242,1.0678,1.073
243,1.0676,1.073
244,1.0677,1.073
245,1.0675,1.073
246,1.0672,1.073
247,1.0672,1.073
248,1.0671,1.073
249,1.0673,1.073
250,1.0672,1.073
251,1.0647,1.073
252,1.0671,1.073
253,1.067,1.073
254,1.0671,1.073
255,1.067,1.073
256,1.0666,1.073
257,1.0667,1.073
258,1.0665,1.073
259,1.0666,1.073
260,1.066,1.073
261,1.0663,1.073
262,1.0664,1.073
263,1.0664,1.073
264,1.0662,1.073
265,1.0663,1.073
266,1.066,1.073
267,1.0659,1.073
268,1.0658,1.073
269,1.0657,1.073
270,1.0655,1.073
271,1.0656,1.073
272,1.0654,1.073
273,1.065,1.073
274,1.065,1.073
275,1.0648,1.073
276,1.0649,1.073
277,1.0648,1.073
278,1.0645,1.073
279,1.0646,1.073
280,1.0646,1.073
281,1.0645,1.073
282,1.0645,1.073
283,1.0635,1.073
284,1.0638,1.073
285,1.0644,1.073
286,1.064,1.073
287,1.064,1.073
288,1.064,1.073
289,1.064,1.073
290,1.0638,1.073
291,1.0639,1.073
292,1.0634,1.073
293,1.0637,1.073
294,1.0635,1.073
295,1.0636,1.073
296,1.0633,1.073
297,1.0626,1.073
298,1.063,1.073
299,1.0628,1.073
300,1.0624,1.073
301,1.0627,1.073
302,1.0625,1.073
303,1.0624,1.073
304,1.0622,1.073
305,1.062,1.073
306,1.062,1.073
307,1.0619,1.073
308,1.0618,1.073
309,1.0617,1.073
310,1.0615,1.073
