2,1.0778,1.0778
3,1.079,1.0778
4,1.0796,1.0778
5,1.0802,1.0778
6,1.0804,1.0778
7,1.0807,1.0778
8,1.0808,1.0778
9,1.0809,1.0778
10,1.081,1.0778
11,1.0811,1.0778
12,1.0812,1.0778
13,1.0812,1.0778
14,1.0812,1.0778
15,1.0813,1.0778
16,1.0813,1.0778
17,1.0813,1.0778
18,1.0813,1.0778
19,1.0813,1.0778
20,1.0814,1.0778
21,1.0813,1.0778
22,1.0813,1.0778
23,1.0814,1.0778
24,1.0814,1.0778
25,1.0812,1.0778
26,1.0812,1.0778
27,1.0813,1.0778
28,1.0813,1.0778
29,1.0813,1.0778
30,1.0813,1.0778
31,1.0812,1.0778
32,1.0813,1.0778
33,1.0812,1.0778
34,1.0813,1.0778
35,1.0813,1.0778
36,1.0812,1.0778
37,1.0813,1.0778
38,1.0813,1.0778
39,1.0813,1.0778
40,1.0813,1.0778
41,1.0812,1.0778
42,1.0811,1.0778
43,1.0812,1.0778
44,1.0811,1.0778
45,1.0811,1.0778
46,1.0811,1.0778
47,1.081,1.0778
48,1.081,1.0778
49,1.081,1.0778
50,1.081,1.0778
51,1.081,1.0778
52,1.0813,1.0778
53,1.0815,1.0778
54,1.0816,1.0778
55,1.0817,1.0778
56,1.0816,1.0778
57,1.081,1.0778
58,1.0809,1.0778
59,1.0808,1.0778
60,1.0808,1.0778
61,1.0808,1.0778
62,1.0808,1.0778
63,1.0807,1.0778
64,1.0808,1.0778
65,1.0807,1.0778
66,1.0806,1.0778
67,1.0806,1.0778
68,1.0806,1.0778
69,1.0805,1.0778
70,1.0804,1.0778
71,1.0804,1.0778
72,1.0804,1.0778
73,1.0804,1.0778
74,1.0804,1.0778
75,1.0803,1.0778
76,1.0803,1.0778
77,1.0803,1.0778
78,1.0802,1.0778
79,1.0802,1.0778
80,1.0801,1.0778
81,1.0801,1.0778
82,1.0801,1.0778
83,1.08,1.0778
84,1.08,1.0778
85,1.08,1.0778
86,1.08,1.0778
87,1.08,1.0778
88,1.0799,1.0778
89,1.0798,1.0778
90,1.0798,1.0778
91,1.0797,1.0778
92,1.0797,1.0778
93,1.0796,1.0778
94,1.0796,1.0778
95,1.0796,1.0778
96,1.0795,1.0778
97,1.0795,1.0778
98,1.0795,1.0778
99,1.0794,1.0778
100,1.0794,1.0778
101,1.0793,1.0778
102,1.0793,1.0778
103,1.0793,1.0778
104,1.0793,1.0778
105,1.0792,1.0778
106,1.0791,1.0778
107,1.0791,1.0778
108,1.0791,1.0778
109,1.079,1.0778
110,1.0789,1.0778
111,1.0789,1.0778
112,1.0789,1.0778
113,1.0789,1.0778
114,1.0789,1.0778
115,1.0788,1.0778
116,1.0788,1.0778
117,1.0775,1.0778
118,1.0786,1.0778
119,1.0786,1.0778
120,1.0786,1.0778
121,1.0786,1.0778
122,1.0786,1.0778
123,1.0785,1.0778
124,1.0785,1.0778
125,1.0785,1.0778
126,1.0784,1.0778
127,1.0783,1.0778
128,1.0783,1.0778
129,1.0782,1.0778
130,1.0782,1.0778
131,1.0781,1.0778
132,1.0781,1.0778
133,1.078,1.0778
134,1.078,1.0778
135,1.0779,1.0778
136,1.0779,1.0778
137,1.0778,1.0778
138,1.0777,1.0778
139,1.0776,1.0778
